10,155,815.00,362.00,36.00,90.00,0.163452
10,156,463.50,657.00,77.00,62.00,0.140869
10,157,1.00,617.00,139.00,102.00,0.132690
10,158,0.06,612.00,44.47,107.00,0.125122
10,159,1166.00,659.00,64.00,60.00,0.121277
10,160,671.00,657.00,64.00,60.00,0.110107
11,161,1012.00,373.00,120.00,191.50,0.834473
11,162,278.50,362.00,96.00,208.00,0.825195
11,163,641.00,394.00,84.00,229.00,0.808105
11,164,821.00,379.00,110.00,217.50,0.727051
11,165,440.00,350.00,74.00,193.50,0.680664
11,166,504.25,378.00,89.75,216.00,0.544922
11,167,1071.00,657.00,90.00,62.00,0.253906
11,168,364.75,646.50,86.50,72.00,0.245850
11,169,966.00,651.00,89.00,68.00,0.230957
11,170,778.00,648.00,86.00,72.00,0.216675
11,171,503.25,466.50,87.75,127.00,0.163452
11,172,572.00,654.00,106.00,65.00,0.153564
11,173,1166.00,658.50,64.00,60.00,0.139893
11,174,463.50,657.00,76.00,62.00,0.139893
11,175,279.00,640.00,70.00,79.00,0.121277
11,176,671.00,657.50,74.00,61.00,0.114380
11,177,1232.00,623.00,48.00,96.00,0.102844
11,178,818.50,352.00,82.00,108.00,0.102295
12,179,1014.50,378.00,127.50,190.50,0.779785
12,180,641.00,395.25,116.00,197.75,0.663574
12,181,504.50,379.00,115.00,214.00,0.654785
12,182,439.50,346.00,90.00,198.00,0.642578
12,183,822.50,388.00,123.00,205.00,0.624512
12,184,278.00,371.00,98.00,198.50,0.556641
12,185,573.00,655.00,99.00,64.00,0.219360
12,186,364.75,646.00,88.00,72.00,0.218018
12,187,778.50,648.00,85.00,72.00,0.189575
12,188,486.25,377.50,99.75,181.50,0.180664
12,189,670.00,657.50,82.00,61.00,0.151978
12,190,1072.00,657.00,88.00,62.00,0.143188
12,191,967.00,651.00,85.00,68.00,0.140381
12,192,279.00,641.00,68.00,78.00,0.117188
12,193,818.00,344.50,54.00,95.00,0.116760
13,194,1015.50,376.00,136.50,193.50,0.770996
13,195,284.00,372.50,94.00,199.00,0.641602
13,196,438.50,351.00,91.00,193.00,0.599121
13,197,506.00,382.00,126.00,212.00,0.315674
13,198,640.00,399.00,118.00,156.00,0.194946
13,199,779.00,648.00,84.00,72.00,0.151978
13,200,822.00,360.50,118.00,228.50,0.141479
13,201,573.50,654.00,96.00,65.00,0.139404
13,202,365.50,646.50,87.00,72.00,0.131592
13,203,1072.00,656.50,88.00,62.00,0.116333
13,204,671.00,656.50,76.00,62.00,0.113159
13,205,283.50,369.00,50.00,77.50,0.103760
14,206,636.50,401.00,133.00,221.00,0.840820
14,207,279.00,372.00,124.00,200.00,0.834473
14,208,441.00,356.50,109.00,187.50,0.757812
14,209,507.50,363.50,113.00,230.50,0.702637
14,210,821.00,346.50,127.00,243.50,0.626953
14,211,1019.00,378.50,112.00,190.50,0.618652
14,212,779.50,648.00,90.00,72.00,0.266602
14,213,368.00,646.00,83.00,72.00,0.221313
14,214,574.00,654.50,98.00,64.00,0.186523
14,215,967.00,651.00,86.00,68.00,0.169922
14,216,670.50,659.00,74.00,60.00,0.168823
14,217,1070.00,656.50,90.00,62.00,0.127686
14,218,868.50,655.00,97.00,64.00,0.117188
14,219,463.00,657.00,77.00,62.00,0.108215
15,220,277.00,373.50,136.00,199.00,0.869141
15,221,636.00,402.00,142.00,220.00,0.806152
15,222,1019.00,382.00,116.00,187.00,0.795898
15,223,440.50,355.50,119.00,187.00,0.702637
15,224,508.50,375.00,106.00,217.50,0.605957
15,225,826.00,386.50,132.00,204.00,0.594727
15,226,779.50,648.00,91.00,72.00,0.332764
15,227,967.00,651.00,86.00,68.00,0.248047
15,228,368.25,646.00,83.00,72.00,0.207520
15,229,574.00,654.50,98.00,64.00,0.207520
15,230,1070.00,656.50,92.00,62.00,0.195557
15,231,671.00,659.00,72.00,60.00,0.190674
15,232,868.50,655.00,97.00,64.00,0.161377
15,233,1166.00,658.50,62.00,60.00,0.132080
15,234,462.00,657.00,79.00,62.00,0.129395
15,235,1236.00,624.00,44.00,94.00,0.113770
15,236,276.50,642.00,70.50,78.00,0.113159
15,237,820.00,351.00,104.00,115.00,0.107971
16,238,511.00,382.00,110.00,213.00,0.789062
16,239,443.00,352.50,98.00,190.50,0.783203
16,240,637.00,401.25,122.00,219.75,0.734863
16,241,276.50,376.50,127.00,195.50,0.733398
16,242,1019.50,384.00,120.50,185.50,0.721191
16,243,820.00,361.50,134.00,227.00,0.709961
16,244,1073.00,656.00,86.00,62.00,0.245850
16,245,969.00,651.00,86.00,68.00,0.231567
16,246,778.00,648.50,90.00,71.00,0.208130
16,247,366.00,646.00,87.00,72.00,0.192505
16,248,573.00,654.50,100.00,64.00,0.146118
16,249,1166.00,658.00,68.00,60.00,0.145630
16,250,281.00,640.00,69.00,79.00,0.137939
16,251,669.50,656.00,77.00,62.00,0.134766
16,252,462.00,656.50,79.00,62.00,0.133423
16,253,867.00,655.00,99.00,64.00,0.120422
16,254,1234.00,623.50,46.00,95.00,0.116943
17,255,275.50,377.00,120.50,194.50,0.807617
17,256,445.50,351.50,94.50,190.00,0.765625
17,257,641.00,401.50,108.00,218.00,0.720215
17,258,510.75,379.00,104.25,215.00,0.717773
17,259,1020.00,384.00,122.00,185.00,0.709961
17,260,822.00,359.50,132.00,225.50,0.689453
17,261,1073.00,656.50,86.00,62.00,0.259033
17,262,969.00,651.50,86.00,67.00,0.240723
17,263,779.00,648.50,89.00,71.00,0.188965
17,264,511.00,381.50,103.00,130.00,0.187134
17,265,367.00,646.00,85.50,72.00,0.173340
17,266,1166.00,658.00,68.00,60.00,0.156616
17,267,0.06,612.00,45.78,108.00,0.129883
17,268,280.00,640.00,70.00,79.00,0.125122
17,269,670.00,658.00,72.00,60.00,0.120850
17,270,462.50,657.00,78.00,62.00,0.116333
17,271,573.50,654.00,99.00,65.00,0.111633
17,272,1234.00,623.50,46.00,95.00,0.106323
17,273,869.00,655.00,98.00,64.00,0.105957
17,274,43.62,617.00,99.62,102.00,0.101562
18,275,279.50,379.50,81.00,188.00,0.828613
18,276,644.50,407.50,102.00,224.00,0.794922
18,277,445.00,363.00,77.00,180.00,0.764160
18,278,822.00,365.00,130.00,222.50,0.762207
18,279,1022.00,387.50,104.00,180.00,0.734863
18,280,512.50,378.50,85.00,207.00,0.705078
18,281,969.00,651.00,86.00,68.00,0.201172
18,282,365.00,646.00,91.00,72.00,0.180054
18,283,1072.00,656.00,88.00,62.00,0.173828
18,284,779.00,648.50,90.00,71.00,0.147827
18,285,281.50,639.50,69.00,80.00,0.144653
18,286,0.12,612.00,100.88,108.00,0.125977
18,287,1166.00,658.00,68.00,60.00,0.125977
18,288,0.09,612.00,45.56,108.00,0.121277
18,289,1236.00,623.00,44.00,96.00,0.106323
18,290,670.00,655.50,76.00,63.00,0.104858
19,291,273.50,382.50,82.00,205.00,0.837402
19,292,1021.00,388.50,94.00,176.50,0.801270
19,293,646.00,410.75,98.00,222.25,0.786133
19,294,446.00,362.50,71.50,194.50,0.768555
19,295,517.00,380.00,71.00,204.50,0.645996
19,296,822.00,382.00,120.00,200.50,0.505859
19,297,366.00,646.00,89.50,72.00,0.217285
19,298,281.50,640.00,69.00,79.00,0.183594
19,299,1072.00,656.00,88.00,62.00,0.166138
19,300,0.06,611.00,45.38,109.00,0.161377
19,301,969.00,651.00,86.00,68.00,0.160767
19,302,779.00,648.50,90.00,71.00,0.150513
19,303,871.50,394.50,75.00,106.50,0.138916
19,304,0.19,612.00,94.38,108.00,0.112000
19,305,1166.00,658.00,68.00,60.00,0.107422
20,306,269.50,392.00,81.00,192.00,0.833008
20,307,440.50,378.50,79.50,178.50,0.803711
20,308,514.50,389.00,69.00,221.00,0.738770
20,309,1017.00,391.50,98.00,192.50,0.730469
20,310,646.00,425.50,80.00,213.00,0.681641
20,311,845.50,411.25,72.00,199.75,0.296631
20,312,366.50,646.00,89.00,72.00,0.206299
20,313,0.09,611.00,45.97,109.00,0.196777
20,314,274.00,642.00,74.50,78.00,0.143677
20,315,0.12,612.00,78.50,108.00,0.142212
20,316,779.50,649.00,90.00,70.00,0.104675
21,317,267.00,396.75,82.00,186.25,0.822266
21,318,1018.50,395.50,87.50,191.00,0.777344
21,319,438.00,384.50,83.50,172.50,0.761230
21,320,517.00,395.00,66.00,216.00,0.710449
21,321,645.00,432.00,82.00,208.00,0.680664
21,322,848.00,411.50,74.00,201.00,0.577637
21,323,367.00,646.00,88.00,72.00,0.177856
21,324,0.09,612.00,46.06,108.00,0.158203
21,325,0.12,612.00,98.75,108.00,0.152588
21,326,969.00,653.00,85.00,66.00,0.137085
21,327,272.00,642.00,76.50,78.00,0.135742
21,328,1074.00,656.50,88.00,62.00,0.129395
21,329,779.00,649.00,90.00,70.00,0.128906
21,330,817.00,389.00,70.00,157.00,0.122498
21,331,816.00,382.50,75.00,101.00,0.103394
22,332,275.50,399.00,77.00,188.00,0.786133
22,333,1026.00,402.00,88.00,185.00,0.743164
22,334,647.00,433.25,78.00,203.75,0.728027
22,335,441.00,390.50,83.00,167.00,0.705078
22,336,520.00,402.00,65.00,207.00,0.667969
22,337,835.00,428.00,93.00,181.00,0.556641
22,338,366.00,646.00,91.00,72.00,0.264404
22,339,779.00,648.00,92.00,72.00,0.183594
22,340,1074.00,656.50,88.00,62.00,0.173340
22,341,281.00,641.00,69.50,78.00,0.169922
22,342,969.00,653.00,86.00,66.00,0.166138
22,343,0.12,611.50,101.00,108.50,0.156616
22,344,0.06,610.50,46.19,109.50,0.132080
22,345,670.00,657.00,72.00,62.00,0.127197
22,346,815.00,391.25,74.00,72.00,0.113403
22,347,574.00,653.50,98.00,65.00,0.108948
22,348,871.50,655.00,97.00,64.00,0.103027
23,349,270.50,395.00,85.00,195.00,0.854004
23,350,649.00,433.25,74.00,201.75,0.759766
23,351,1023.50,405.50,76.50,181.00,0.746094
23,352,444.00,390.00,80.00,168.00,0.741699
23,353,517.50,402.50,66.00,202.00,0.740234
23,354,850.00,426.25,74.00,183.75,0.690918
23,355,813.50,389.50,77.00,164.50,0.593750
23,356,365.50,646.00,92.00,72.00,0.281494
23,357,779.00,648.00,92.00,72.00,0.203735
23,358,1074.00,657.00,88.00,62.00,0.201782
23,359,279.50,640.00,70.00,80.00,0.189575
23,360,969.00,653.00,86.00,66.00,0.179565
23,361,0.12,612.00,101.50,108.00,0.176147
23,362,0.06,611.00,46.25,109.00,0.138428
23,363,670.50,657.00,70.00,62.00,0.134766
23,364,574.50,653.50,98.00,65.00,0.130249
23,365,871.00,655.00,97.00,64.00,0.114746
24,366,254.50,391.00,110.00,192.00,0.884766
24,367,507.25,398.50,87.75,206.00,0.785156
24,368,652.00,431.00,72.00,208.00,0.740234
24,369,1025.00,406.50,82.00,180.00,0.713867
24,370,451.00,381.00,65.00,174.00,0.685059
24,371,820.00,385.00,69.00,176.00,0.677246
24,372,842.00,423.75,75.00,180.25,0.653809
24,373,0.00,611.50,93.75,108.50,0.233765
24,374,368.50,646.00,88.00,72.00,0.213989
24,375,575.50,653.00,94.00,66.00,0.191895
24,376,781.00,648.00,90.00,72.00,0.191895
24,377,0.00,612.00,49.50,108.00,0.191284
24,378,282.00,641.00,67.50,78.00,0.190063
24,379,671.00,656.50,70.00,62.00,0.132935
24,380,969.00,653.00,86.00,66.00,0.128540
24,381,1074.00,657.00,88.00,62.00,0.121704
25,382,264.00,389.50,94.50,194.00,0.874023
25,383,1024.00,406.00,102.00,180.00,0.825195
25,384,651.50,428.50,85.00,212.00,0.811523
25,385,503.50,398.50,91.00,206.00,0.783203
25,386,843.00,422.00,88.00,182.00,0.707520
25,387,821.50,384.00,61.00,180.00,0.691895
25,388,456.50,376.00,57.00,181.00,0.683594
25,389,0.00,611.50,86.31,108.50,0.239380
25,390,781.00,648.00,90.00,72.00,0.232300
25,391,0.00,612.00,49.22,108.00,0.229492
25,392,1076.00,656.00,88.00,62.00,0.219971
25,393,575.50,653.00,89.00,66.00,0.213379
25,394,369.00,646.00,88.00,72.00,0.211426
25,395,970.00,652.00,87.00,67.00,0.208130
25,396,282.00,640.00,67.00,79.00,0.186523
25,397,873.00,655.00,96.00,64.00,0.141235
25,398,1166.00,659.00,68.00,59.00,0.129395
25,399,1236.00,622.50,44.00,96.00,0.102295
26,400,275.50,387.00,74.00,199.00,0.846680
26,401,1024.00,406.50,96.00,179.00,0.812988
26,402,643.00,428.00,98.00,211.00,0.796875
26,403,513.00,396.00,70.00,211.00,0.794922
26,404,813.50,383.50,85.00,181.00,0.766113
26,405,838.00,422.00,126.00,187.00,0.763672
26,406,451.50,369.00,80.00,188.00,0.740234
26,407,780.50,647.50,89.00,72.00,0.266602
26,408,575.00,653.00,94.00,66.00,0.208130
26,409,367.50,645.50,91.00,73.00,0.181274
26,410,670.50,657.50,73.00,61.00,0.176636
26,411,970.00,653.00,88.00,66.00,0.172729
26,412,1073.00,656.00,88.00,62.00,0.148560
26,413,0.06,611.00,99.69,109.00,0.145630
26,414,874.00,655.00,95.00,64.00,0.137573
26,415,0.06,610.00,46.06,110.00,0.135254
26,416,282.50,640.00,67.00,79.00,0.130249
26,417,465.50,657.00,75.00,62.00,0.114380
27,418,276.00,386.00,74.00,201.00,0.826660
27,419,647.00,427.00,83.00,212.00,0.818359
27,420,513.00,396.00,70.00,212.00,0.791016
27,421,446.00,367.50,86.00,194.00,0.762207
27,422,1027.00,404.50,78.00,180.00,0.744141
27,423,837.00,423.50,124.00,185.00,0.742188
27,424,815.00,384.50,86.00,178.50,0.692871
27,425,780.50,647.50,89.00,72.00,0.282959
27,426,576.00,653.00,90.00,66.00,0.203735
27,427,367.75,645.50,90.00,73.00,0.182983
27,428,670.00,656.50,73.00,62.00,0.177856
27,429,0.00,610.50,97.31,109.50,0.158203
27,430,0.00,611.00,47.69,109.00,0.155640
27,431,970.00,653.00,86.00,66.00,0.142700
27,432,874.50,655.50,95.00,63.00,0.138916
27,433,283.50,639.50,66.00,80.00,0.130981
27,434,1074.00,656.00,86.00,62.00,0.114380
27,435,466.00,657.00,74.00,62.00,0.109314
28,436,270.25,383.50,87.00,201.50,0.841309
28,437,643.00,425.25,94.00,205.75,0.816406
28,438,448.00,367.50,72.00,194.50,0.812988
28,439,506.75,396.00,80.25,210.00,0.769531
28,440,1026.00,400.00,88.00,186.00,0.754395
28,441,842.00,425.50,104.00,183.00,0.645020
28,442,810.00,384.00,80.00,186.00,0.600098
28,443,0.00,610.50,57.66,109.50,0.242188
28,444,576.00,652.00,68.00,66.00,0.196777
28,445,781.00,647.50,89.00,72.00,0.196777
28,446,670.00,656.50,80.00,62.00,0.150513
28,447,370.50,646.00,88.00,72.00,0.127197
28,448,971.00,652.00,85.00,66.00,0.119202
28,449,1078.00,656.00,84.00,62.00,0.111267
28,450,31.62,617.00,100.38,102.00,0.108215
29,451,266.00,383.00,93.00,202.00,0.845703
29,452,1028.00,397.50,90.00,188.00,0.784180
29,453,455.00,367.50,68.00,191.00,0.783203
29,454,508.75,395.75,80.25,208.25,0.778809
29,455,644.00,425.50,96.00,203.00,0.757812
29,456,814.50,384.50,76.00,180.00,0.508789
29,457,838.00,425.00,108.00,185.00,0.439697
29,458,0.06,609.00,47.09,111.00,0.240723
29,459,576.00,652.00,67.00,67.00,0.174438
29,460,781.00,647.00,88.00,72.00,0.145630
29,461,371.00,645.00,87.00,73.00,0.143677
29,462,816.00,384.50,74.00,110.00,0.128906
29,463,1076.00,656.00,88.00,62.00,0.126343
29,464,855.00,427.00,90.00,104.00,0.115967
30,465,278.75,386.50,87.50,197.00,0.815918
30,466,1031.00,395.00,84.00,190.00,0.814453
30,467,504.50,397.00,85.00,208.00,0.803223
30,468,460.50,372.50,67.50,185.00,0.776855
30,469,813.00,390.00,76.00,170.00,0.740723
30,470,657.00,430.75,94.00,190.25,0.733398
30,471,849.50,430.50,93.00,177.00,0.679199
30,472,0.06,608.00,46.94,112.00,0.230957
30,473,781.00,647.00,88.00,73.00,0.212036
30,474,367.50,645.00,90.00,74.00,0.202393
30,475,1076.00,656.00,86.00,62.00,0.201782
30,476,973.00,651.00,83.00,68.00,0.185913
30,477,576.00,652.00,90.00,67.00,0.167725
30,478,875.50,654.50,96.00,64.00,0.162964
30,479,669.50,654.50,84.00,64.00,0.139893
30,480,1166.00,658.50,68.00,60.00,0.128052
30,481,36.88,616.00,112.12,104.00,0.123352
31,482,513.00,399.00,74.00,203.00,0.830078
31,483,278.00,387.00,88.00,191.50,0.827637
31,484,457.00,377.00,74.00,183.00,0.806152
31,485,655.00,432.50,76.00,201.00,0.751953
31,486,818.00,391.00,74.00,168.00,0.684082
31,487,851.00,430.00,86.00,180.00,0.623535
31,488,1034.00,440.50,72.00,144.00,0.479492
31,489,0.03,610.50,49.00,108.00,0.248047
31,490,367.50,644.50,90.50,74.00,0.228149
31,491,1046.00,392.50,60.00,92.00,0.206299
31,492,782.00,646.00,86.00,74.00,0.198730
31,493,577.50,652.00,65.00,67.00,0.155029
31,494,877.00,655.00,95.00,64.00,0.151001
31,495,1077.00,655.00,88.00,63.00,0.134766
31,496,281.25,638.00,69.00,82.00,0.132568
31,497,29.38,614.00,119.12,106.00,0.123596
31,498,670.50,656.00,84.00,62.00,0.122131
31,499,974.00,651.00,81.00,68.00,0.115540
32,500,277.75,386.00,89.50,194.00,0.810547
32,501,1042.00,390.50,72.00,190.50,0.763672
32,502,518.00,401.50,80.00,206.00,0.748535
32,503,455.50,382.50,80.50,175.50,0.745605
32,504,654.00,439.00,86.00,203.00,0.739258
32,505,819.00,386.00,72.00,172.50,0.657715
32,506,851.00,429.50,74.00,174.00,0.535156
32,507,460.00,456.50,52.00,105.00,0.264404
32,508,0.00,610.00,74.75,110.00,0.224731
32,509,370.25,645.50,86.00,73.00,0.188965
32,510,577.00,653.00,66.00,66.00,0.151978
32,511,780.00,647.00,90.00,72.00,0.141724
32,512,283.00,640.00,68.00,79.00,0.136108
32,513,1080.00,656.00,84.00,62.00,0.124207
32,514,975.00,652.00,83.00,66.00,0.122925
32,515,878.00,654.50,96.00,64.00,0.121704
32,516,670.50,657.00,83.00,61.00,0.105225
33,517,656.00,436.50,85.00,207.00,0.829102
33,518,1040.00,390.00,84.00,197.00,0.817383
33,519,278.25,386.50,90.00,196.00,0.799316
33,520,456.00,381.50,76.00,178.00,0.788574
33,521,519.00,401.00,74.00,207.00,0.735840
33,522,851.00,422.25,73.00,185.75,0.656738
33,523,820.00,391.50,62.00,165.00,0.617676
33,524,780.50,647.50,85.00,72.00,0.224731
33,525,461.00,451.00,47.00,111.00,0.222656
33,526,577.50,652.50,66.00,66.00,0.214722
33,527,0.00,610.00,97.00,110.00,0.208862
33,528,0.00,610.00,48.81,110.00,0.182983
33,529,878.50,655.00,96.00,64.00,0.176636
33,530,372.00,645.50,84.00,73.00,0.158691
33,531,669.00,656.00,86.00,62.00,0.147583
33,532,975.00,652.00,84.00,66.00,0.134277
33,533,1080.00,656.50,84.00,62.00,0.126343
33,534,282.50,639.00,69.00,80.00,0.105957
34,535,292.50,385.00,83.00,191.00,0.833496
34,536,649.00,424.50,94.00,221.00,0.833496
34,537,517.50,396.50,79.00,212.00,0.759277
34,538,453.50,374.50,77.00,184.00,0.746094
34,539,1038.00,392.00,104.00,178.00,0.730957
34,540,851.00,415.75,78.00,194.25,0.716797
34,541,823.00,375.50,62.00,172.00,0.705078
34,542,577.50,653.00,65.00,66.00,0.226807
34,543,0.06,609.00,47.38,111.00,0.191284
34,544,781.00,647.50,84.00,72.00,0.191284
34,545,373.25,645.00,85.50,73.00,0.176636
34,546,670.00,658.00,81.00,60.00,0.131592
34,547,1080.00,656.00,82.00,62.00,0.120850
34,548,878.00,655.00,96.00,64.00,0.116333
34,549,975.00,652.00,84.00,66.00,0.112427
34,550,284.25,639.00,67.50,80.00,0.108765
35,551,294.75,386.00,111.50,187.00,0.875977
35,552,650.00,424.00,108.00,212.00,0.827148
35,553,515.00,393.75,72.00,216.25,0.792480
35,554,453.00,371.00,78.50,186.00,0.773438
35,555,849.00,413.50,82.00,185.00,0.744629
35,556,1039.00,393.00,104.00,174.50,0.721680
35,557,816.00,374.00,70.00,177.50,0.696777
